"Action","Animation","ScienceFiction","Horror","Fantasy","Family","Adventure","Comedy","Crime","Romance","Drama","Thriller","War","Western","Mystery","Music","Documentary","History","TVMovie","title","year","rating","budget","revenue","runtime"
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Rogue City",2020,59,0,0,116
0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Scrooged",1988,68,3.2e+07,60328558,101
0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,"Let Him Go",2020,69,0,7997460,114
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Blindspotting",2018,74,0,0,95
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Mortal",2020,65,0,106270,104
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Piranhas",2019,69,0,0,105
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Tokyo Godfathers",2003,79,0,0,93
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"The Current War",2018,66,0,0,108
1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Batman & Mr. Freeze: SubZero",1998,70,0,0,67
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"This Is It",2009,72,6e+07,261200000,111
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Arctic",2018,64,2e+06,4100000,98
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"THX 1138",1971,65,777000,2437000,86
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Un Chien Andalou",1929,75,0,0,21
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"The Limehouse Golem",2016,62,0,2225698,109
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"The Watcher",2000,50,3.3e+07,0,96
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Never Rarely Sometimes Always",2020,72,0,407807,101
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"One for the Money",2012,55,4e+07,36893721,91
0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,"Regression",2015,55,0,17671101,106
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"I'm No Longer Here",2019,77,849080,0,112
1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"Lost Bullet",2020,67,0,0,92
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"The Last Full Measure",2020,76,2e+07,3364426,110
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Love Story",1970,68,2200000,136400000,99
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Four Christmases",2008,58,8e+07,163733697,88
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Force of Nature",2020,52,0,215668,91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Bring the Soul: The Movie",2019,85,0,0,105
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"The Full Monty",1997,70,3500000,257850122,91
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Autumn Sonata",1978,80,0,0,93
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Elle",2016,67,9804690,2341534,130
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"A United Kingdom",2016,67,1.4e+07,13819139,111
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"The Commitments",1991,73,1.2e+07,14919570,118
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"The Translators",2019,66,0,0,105
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Promise at Dawn",2017,74,0,9242157,130
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"The Photographer of Mauthausen",2018,70,0,0,111
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,"Christmas Wedding Planner",2017,55,0,0,86
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Blood Simple",1984,73,1500000,3851855,97
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"The Artist",2011,74,1.5e+07,133432856,100
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Girl",2018,72,0,0,105
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Can't Buy Me Love",1987,70,1800000,31623833,94
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"My Own Private Idaho",1991,71,2500000,6401336,104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Faces Places",2017,77,0,1108983,94
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Perfect Strangers",2016,79,0,31640626,97
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,"Battle",2018,64,1158003,0,95
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,"The Professor and the Madman",2019,72,2.5e+07,4957273,124
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Hamilton",2020,83,0,0,160
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"Remi, Nobody's Boy",2018,80,0,7434840,109
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"The Devil's Own",1997,61,9e+07,140807547,107
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,"Courage Under Fire",1996,64,4.6e+07,100860818,116
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Unknown Origins",2020,62,3268650,0,97
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"By the Grace of God",2019,72,0,0,137
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Carrie Pilby",2017,70,0,28430,98
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,"Cold War",2018,75,4954500,18754051,88
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Like Stars on Earth",2007,80,2600000,28430000,165
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Black Sheep",2007,58,0,4947717,87
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Boy Erased",2018,71,0,7928149,115
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"White Boy Rick",2018,63,2.9e+07,2.6e+07,111
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Working Girl",1988,66,2.8e+07,103173635,114
0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,"The Purity of Vengeance",2018,72,6e+06,0,118
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Ordinary People",1980,75,6e+06,54766923,124
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"The Shiny Shrimps",2019,66,3500000,4645750,103
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Valhalla Rising",2009,61,5641880,30638,93
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Wild Strawberries",1957,81,0,0,91
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Someone Like You...",2001,60,2.3e+07,38689940,97
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"A Man for All Seasons",1966,74,3900000,28350000,120
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Dead Man",1995,73,9e+06,103800000,121
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Days of Heaven",1978,75,0,0,94
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"The Beach Bum",2019,56,5e+06,4554065,95
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,"Cyrano de Bergerac",1990,73,0,5822041,137
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Dancer in the Dark",2000,79,12800000,40031879,141
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Blinded by the Light",2019,70,1.5e+07,18144644,114
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"The Diving Bell and the Butterfly",2007,76,14000020,19777647,112
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,"The Guernsey Literary & Potato Peel Pie Society",2018,75,0,23148937,124
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Mistress America",2015,66,0,2500431,84
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Ask Me Anything",2014,57,950000,0,100
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Tell It to the Bees",2019,75,0,0,106
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Someone Great",2019,64,0,0,92
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Babysitting 2",2015,63,9458736,24563629,93
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Gandhi",1982,75,2.2e+07,77737889,191
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Extremely Loud & Incredibly Close",2011,70,4e+07,55247881,129
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"Their Finest",2017,67,11795877,3603484,117
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Everybody Knows",2018,65,11318430,17997350,132
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Pet",2016,58,0,22003,94
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Bringing Out the Dead",1999,66,3.2e+07,16800000,121
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"The Tenant",1976,77,0,0,125
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Spinning Man",2018,55,8500000,0,100
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Single White Female",1992,63,1.6e+07,48017402,107
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"An American Pickle",2020,58,0,0,89
0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,"The Trouble with You",2018,61,0,0,108
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"The Postman",1994,79,0,0,108
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"The Trial",1962,75,0,0,118
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,"Bad Education",2019,68,0,0,108
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Ma Rainey's Black Bottom",2020,67,0,0,94
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"Breathless",1960,76,0,0,90
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Far from the Madding Crowd",2015,70,0,30229977,119
1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,"See You Yesterday",2019,56,0,0,86
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"In the Fade",2017,69,0,321011,106
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Lock, Stock and Two Smoking Barrels",1998,82,1350000,28356188,105
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"The Art of Self-Defense",2019,66,0,2414269,104
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Irresistible",2020,61,0,177418,101
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Despite Everything",2019,60,0,0,75
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,"The Secret Life of Bees",2008,75,1.1e+07,38105395,114
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"I Lost My Body",2019,76,0,0,81
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Brokedown Palace",1999,64,2.5e+07,10115013,100
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"The Death of Stalin",2017,70,1.3e+07,24640027,107
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"The Double Life of V̩ronique",1991,76,0,1999955,98
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Waking Life",2001,76,0,3176880,99
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Easy Rider",1969,71,360000,6e+07,95
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Chaplin",1992,75,3.1e+07,9493259,143
1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Chain Reaction",1996,57,5e+07,60209334,107
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Rifkin's Festival",2020,63,0,0,92
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Naked",1993,74,0,0,131
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Eurovision Song Contest: The Story of Fire Saga",2020,64,0,0,123
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"In Her Shoes",2005,61,0,83073883,130
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"The Silence of the Lambs",1991,83,1.9e+07,272742922,119
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"The Big Year",2011,60,4.1e+07,8179416,100
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"Ugetsu",1953,81,0,0,96
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Jay and Silent Bob Reboot",2019,57,0,1011305,105
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"He Got Game",1998,68,2.5e+07,21567853,136
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,"Z",1969,79,0,83305,127
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Kidnapping Stella",2019,53,0,0,89
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Sharknado 4: The 4th Awakens",2016,45,0,0,85
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Hillbilly Elegy",2020,68,0,0,117
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"The Second Best Exotic Marigold Hotel",2015,64,1e+07,85978266,122
0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,"Kill the Messenger",2014,67,5e+06,5218973,112
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"No Reservations",2007,65,2.8e+07,92601050,104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Seaspiracy",2021,79,0,0,89
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,"The Darjeeling Limited",2007,72,1.6e+07,24377151,92
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"Coffee & Kareem",2020,55,0,0,88
0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Love at Second Sight",2019,71,0,0,117
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"King of Thieves",2018,54,0,0,108
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"The Legacy of the Bones",2019,66,0,0,121
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Malevolent",2018,50,0,0,89
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The Domestics",2018,62,0,0,95
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Book Club",2018,62,1e+07,78720293,104
1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,"Sky Captain and the World of Tomorrow",2004,58,7e+07,57958696,107
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,"A Christmas Prince: The Royal Baby",2019,64,0,0,84
0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,"Bacurau",2019,78,0,0,131
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"At Eternity's Gate",2018,69,0,0,111
0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"The Red Turtle",2016,75,0,921974,81
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Waitress",2007,68,1500000,22240529,108
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Howards End",1992,70,8e+06,26126837,142
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Bicycle Thieves",1948,83,133000,436655,89
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Vox Lux",2018,58,0,1330828,114
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"Patton",1970,75,1.2e+07,89800000,172
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"One Cut of the Dead",2017,77,30000,2e+08,96
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Maudie",2016,78,0,6170998,115
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Little White Lies 2",2019,67,0,0,135
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Don't Look Now",1973,70,1500000,0,110
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Deerskin",2019,65,0,0,77
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Wild",2014,70,1.5e+07,52501541,115
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Taste of Cherry",1997,76,0,0,99
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Thirst",2009,71,5e+06,13085023,133
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Marshland",2014,70,4e+06,5169755,105
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"The Sacrifice",1986,77,0,316043,149
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"The Paramedic",2020,61,0,0,94
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"The Monster Squad",1987,68,1.2e+07,3769990,82
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"The Squid and the Whale",2005,70,1500000,11098131,81
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Light of My Life",2019,64,0,0,119
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"8 Women",2002,70,8e+06,0,111
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"The Bookshop",2017,65,5400000,12055868,110
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"Tenebre",1982,68,0,0,101
0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"The Lie",2018,64,0,0,95
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"Goodbye Christopher Robin",2017,71,0,7299662,107
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Three Colors: Blue",1993,77,0,0,98
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"The Scarlet Letter",1995,60,5e+07,10382407,135
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"A Room with a View",1985,70,3e+06,20966644,117
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Dogman",2018,76,0,5080147,103
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"18 Presents",2020,75,2500000,3486375,114
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Hard Kill",2020,51,0,111523,98
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Mood Indigo",2013,62,16040770,10435322,131
0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,"An American Tail",1986,67,9e+06,84542002,80
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"The Man Without a Face",1993,65,0,24760338,115
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"The Remains of the Day",1993,74,11500000,23237911,134
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"Kaamelott: The First Chapter",2021,69,17516235,19002036,120
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Muriel's Wedding",1994,70,3e+06,15119639,106
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"When Mom Is Away",2019,65,0,7478544,95
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"One Night in Miami...",2020,71,0,0,114
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,"Love, Guaranteed",2020,65,0,0,91
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"The Man Who Killed Hitler and Then the Bigfoot",2019,54,0,3822,96
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"The Battle of Algiers",1966,80,8e+05,964028,121
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Azur & Asmar: The Princes' Quest",2006,77,0,0,99
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Martin Eden",2019,70,3800000,1681545,129
0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,"Horsemen",2009,59,2e+07,1017401,90
0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,"Earthquake Bird",2019,59,0,0,107
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"High Life",2018,58,8933400,2133033,113
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,"The High Note",2020,71,0,0,113
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Fever Pitch",2005,62,1e+07,0,103
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"The Young and the Damned",1950,81,0,0,85
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Wonder Wheel",2017,64,2.5e+07,15366466,101
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"Dolemite Is My Name",2019,70,0,0,118
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,"American Animals",2018,68,3e+06,2847319,117
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Won't You Be My Neighbor?",2018,81,0,22835787,95
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,"Che: Part One",2008,68,3e+07,0,134
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Manhattan Night",2016,60,0,0,113
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"The Last Word",2017,66,0,1783421,108
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"A Good Year",2006,67,3.5e+07,42064105,117
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"The Sleepover",2020,66,0,0,103
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Catch and Release",2006,59,2.5e+07,16159325,111
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Bye Bye Morons",2020,73,9700000,16955173,87
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Ultras",2020,61,0,0,109
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"BPM (Beats per Minute)",2017,78,6600000,7632420,135
0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"The Golden Glove",2019,70,0,0,110
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Arachnophobia",1990,63,3.1e+07,53208180,103
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Now Is Good",2012,74,0,2699265,103
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"Duplicity",2009,59,6e+07,78146652,125
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"Victoria & Abdul",2017,70,0,65421267,112
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"I Vitelloni",1953,77,0,0,103
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"OtherLife",2017,64,0,0,96
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,"Anna and the King",1999,67,7.5e+07,113996937,148
1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,"Pusher",1996,70,965000,0,105
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"Eye in the Sky",2016,70,1.3e+07,18704595,102
0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Remember",2015,73,0,1986615,94
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Force Majeure",2014,68,0,4094339,120
0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"And So It Goes",2014,61,1.8e+07,25312387,94
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"Da 5 Bloods",2020,66,4.5e+07,0,156
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"The Freshmen",2018,67,0,0,92
0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Fido",2006,65,8e+06,426224,91
0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,"Stargirl",2020,76,0,0,107
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,"The Laundromat",2019,60,0,0,96
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,"Westworld",1973,67,0,0,85
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Screamers",1995,62,2e+07,5781885,108
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"Le Brio",2017,70,0,10968212,95
1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"'71",2014,68,1.1e+07,3200000,99
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Locke",2014,69,2e+06,4635300,85
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Swallow",2020,67,0,0,96
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"BTS World Tour: Love Yourself in Seoul",2019,84,0,0,113
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Spy Hard",1996,53,1.8e+07,2.7e+07,81
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Fyre",2019,69,0,0,98
